"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","13120","東京都","練馬区","氷川台","氷川台",7,52000000,"３ＬＤＫ",75,"2004年","ＲＣ","","","１低住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","富士見台","富士見台",10,52000000,"３ＬＤＫ",75,"2009年","ＲＣ","","","１中住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","南大泉","保谷",11,32000000,"２ＬＤＫ＋Ｓ",80,"1985年","ＲＣ","","","１低住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","南大泉","保谷",13,18000000,"２ＤＫ",45,"1986年","ＳＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","南大泉","保谷",4,55000000,"２ＬＤＫ",85,"2004年","ＲＣ","","","近隣商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","石神井台","上石神井",11,69000000,"３ＬＤＫ",75,"2017年","ＲＣ","","","１低住専","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","石神井台","上石神井",10,70000000,"３ＬＤＫ",75,"2017年","ＲＣ","","","１低住専","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","石神井台","武蔵関",18,31000000,"３ＬＤＫ",65,"1994年","ＲＣ","","","１種住居","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",4,59000000,"３ＬＤＫ＋Ｓ",80,"2004年","ＲＣ","","","近隣商業","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",9,40000000,"２ＬＤＫ",60,"1998年","ＲＣ","","","１種住居","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",3,19000000,"３ＤＫ",50,"1984年","鉄骨造","","","１中住専","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",7,18000000,"１Ｋ",20,"2011年","ＲＣ","","","２種住居","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",12,49000000,"３ＬＤＫ",75,"2000年","ＲＣ","","","１低住専","","","2025年第4四半期","",""
"中古マンション等","成約価格情報","13120","東京都","練馬区","関町北","武蔵関",5,66000000,"３ＬＤＫ",70,"2017年","ＲＣ","","","１中住専","","","2025年第4四半期","",""
