検索条件
"・地域：都内全域"
"・届出状態：完了"
"・用途：住宅等"
"・建物番号：指定なし"
"・建築主：指定なし"
"・設計者：指定なし"
"・環境性能：指定なし"
"・再エネ設備：指定なし"
"・再エネ電気：指定なし"
"・EV充電器：指定なし"


検索結果：1224件　CSV出力件数：1224件（CSV出力件数は建物の件数です。）

建物番号,地域,建物名,所在地,建築主,延べ面積,階数、構造,届出状況,工事完了(予定)年月,用途,UA値,ERR（住宅）,用途,PAL*低減率,ERR,基準年度,太陽光発電,太陽熱利用,地中熱利用,その他,合計値,再エネ電気,EV充電器,建物の断熱性,設備の省エネ性,再エネ設備・電気(太陽光発電・太陽熱),維持管理・劣化対策(建物の長寿命化),みどり
"210109","豊島区","シティハウス南大塚テラス","豊島区南大塚一丁目48番10号","住友不動産株式会社　代表取締役副社長　小林正人","4949.09","地上16階、地下0階、RC造","計画書（完了時）","2023-07-27","分譲住宅","0.85","4.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","3","2"
"210637","品川区","J.GRAN Court 品川西大井 WEST","品川区西大井2丁目5210番1","エヌ・ティ・ティ都市開発株式会社　代表取締役社長　辻󠄀上　広志","5688.1","地上5階、地下0階、RC造","計画書（完了時）","2023-07-26","賃貸住宅","0.6","29.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","2"
"220071","府中市","ベルジュール東府中カルム","府中市浅間町4-6-1(地番)","株式会社多摩建設　代表取締役　嶋津美賀里","4440.78","地上8階、地下階、RC造","計画書（完了時）","2023-07-25","分譲住宅","0.87","14.7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"210641","渋谷区","リビオレゾン参宮橋","渋谷区代々木４丁目24番5号","日鉄興和不動産株式会社　代表取締役社長　三輪正浩　","3323.33","地上6階、地下0階、RC造","計画書（完了時）","2023-07-24","分譲住宅","0.85","-6.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","1","1","3","1"
"210288","荒川区","アヴァンカーサ町屋","荒川区荒川4丁目39-6外4筆","一建設　株式会社　代表取締役　堀口 忠美","4320.03","地上15階、地下0階、RC造","計画書（完了時）","2023-07-24","賃貸住宅","0.82","22.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"210733","世田谷区","ベルファース駒沢三丁目","世田谷区駒沢3丁目7-3(住居表示）","オリックス不動産株式会社　代表取締役　深谷敏成","3444.17","地上3階、地下1階、RC造","計画書（完了時）","2023-07-21","賃貸住宅","1.52","4.6","","","","2020","20.2","0.0","0.0","0.0","20.2","導入しない","なし","1","2","3","2","1"
"210186","文京区","ザ・パークハビオ文京江戸川橋","文京区関口1丁目48番13号（住居表示）","三菱地所レジデンス株式会社　代表取締役　宮島　正治","3663.62","地上10階、地下0階、RC造","計画書（完了時）","2023-07-21","賃貸住宅","0.6","22.7","","","","2020","8.2","0.0","0.0","0.0","8.1","導入しない","なし","3","3","2","3","1"
"210704","板橋区","シンビエンスときわ台","板橋区前野町一丁目44番42,43","京商プロパティー株式会社 代表取締役　松島　嘉広","2609.03","地上6階、地下0階、RC造","計画書（完了時）","2023-07-20","分譲住宅","1.04","4.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","2","1","3","1"
"210552","葛飾区","アーバンパーク立石","葛飾区立石２丁目338-2","①ヤマウラ企画開発株式会社　代表取締役　山浦　正貴②東新住販株式会社　代表取締役　田子　弘幸","3707.55","地上13階、地下0階、RC造","計画書（完了時）","2023-07-20","賃貸住宅","0.84","5.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"210306","品川区","ザ・パークハビオ　荏原中延プレイス","品川区東中延1丁目12番11号","三菱地所ﾚｼﾞﾃﾞﾝｽ株式会社 代表取締役 取締役社長　宮島正治","2395.57","地上14階、地下0階、RC造","計画書（完了時）","2023-07-19","賃貸住宅","0.89","5.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","1"
"210294","新宿区","パルテメゾン中落合","新宿区中落合1丁目１番４","工新建設株式会社　代表取締役社長　小澤　重人","4653.43","地上9階、地下0階、RC造","計画書（完了時）","2023-07-19","賃貸住宅","1.21","2.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","あり","1","2","1","1","1"
"210684","日野市","プレシス豊田レジデンス","日野市旭が丘３丁目2-1外","一建設株式会社　代表取締役　堀口忠美","4381.27","地上8階、地下0階、RC造","計画書（完了時）","2023-07-18","分譲住宅","0.85","-8.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","1","1","3","1"
"210378","板橋区","（仮称）板橋区熊野町計画","板橋区熊野町　1番5、15、19、23　","サムティ株式会社　代表取締役　小川　靖展","2450.27","地上12階、地下0階、RC造","計画書（完了時）","2023-07-18","賃貸住宅","0.86","19.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","1","2"
"210724","世田谷区","クリオ学芸大学ザ・クラシック","世田谷区下馬六丁目79番-4の一部、-35、-36、-37","明和地所株式会社　代表取締役　原田　英明","1957.95","地上10階、地下0階、RC造","計画書（完了時）","2023-07-18","分譲住宅","0.7","11.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","2"
"210231","新宿区","コンフォリア東新宿","新宿区新宿六丁目27番48号","東急不動産株式会社　代表取締役　星野　浩明　 ","10876.33","地上14階、地下0階、RC造","計画書（完了時）","2023-07-18","賃貸住宅","0.71","12","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","2","2"
"200331","府中市","シティハウス府中八幡町","府中市八幡町2丁目29-4","住友不動産株式会社　代表取締役副社長　小林　正人","5055.14","地上15階、地下0階、RC造","計画書（完了時）","2023-07-14","分譲住宅","0.85","8.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"210628","江東区","（仮称）江東区大島4丁目計画新築工事","江東区大島4丁目152番2　他","株式会社カシワバラ・グラウンド　代表取締役　西村拓朗","3294.11","地上12階、地下0階、RC造","計画書（完了時）","2023-07-10","賃貸住宅","1.28","5.9","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"210330","渋谷区","ZOOM渋谷笹塚Second","渋谷区 笹塚三丁目43番9号","株式会社 トーシンパートナーズ　代表取締役社長　千代谷 直之","2784.32","地上12階、地下0階、RC造","計画書（完了時）","2023-07-10","分譲住宅","1.06","5.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","2"
"210356","品川区","オープンレジデンシア島津山コート","品川区東五反田3丁目475番1　207番2　（地名地番）","株式会社ｵｰﾌﾟﾝﾊｳｽ・ﾃﾞｨﾍﾞﾛｯﾌﾟﾒﾝﾄ　代表取締役　福岡良介","4794.88","地上3階、地下1階、RC造","計画書（完了時）","2023-07-05","分譲住宅","1.31","35.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","2"
"200174","北区","ヌーヴェル赤羽台 １４号棟","北区赤羽台１丁目４番１４（住居表示）","独立行政法人都市再生機構　　東日本賃貸住宅本部 本部長　　  倉上 卓也","10103.41","地上8階、地下0階、RC造","計画書（完了時）","2023-07-05","賃貸住宅","0.78","19.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"200123","港区","グランドメゾン白金高輪パークフロント","港区高輪1丁目218番","積水ハウス株式会社代表取締役 　仲井  嘉浩","4998.41","地上13階、地下0階、RC造","計画書（完了時）","2023-07-03","分譲住宅","0.59","35.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","2"
"210308","渋谷区","パークホームズ渋谷松濤","渋谷区松濤二丁目1451-20,1454-7","三井不動産レジデンシャル株式会社代表取締役社長　嘉村　徹","4679.55","地上13階、地下0階、RC造","計画書（完了時）","2023-06-30","分譲住宅","0.75","6.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","3"
"220681","目黒区","アジュールテラス目黒祐天寺","目黒区中町1丁目1495番21（地名地番）","シーズクリエイト株式会社　代表取締役　幸 寿","2234.62","地上5階、地下0階、RC造","計画書（完了時）","2023-06-29","賃貸住宅","0.85","5.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","1"
"200104","港区","ガーデンプラザＡ","港区虎ノ門五丁目8番1号","森ビル株式会社　代表取締役社長　辻󠄀 慎吾","10586.92","地上3階、地下2階、S造","計画書（完了時）","2023-06-29","分譲住宅","","","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","1","1","1","1"
"200105","港区","ガーデンプラザＢ","港区虎ノ門五丁目9番1号","森ビル株式会社　代表取締役社長　辻󠄀 慎吾","31536.64","地上8階、地下3階、S造","計画書（完了時）","2023-06-29","賃貸住宅","0.75","27.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","あり","3","3","1","3","3"
"210657","武蔵野市","リストレジデンス武蔵野御殿山","武蔵野市御殿山二丁目3181-5","リストデベロップメント株式会社　代表取締役　北見　尚之","3920.42","地上3階、地下0階、RC造","計画書（完了時）","2023-06-27","分譲住宅","0.82","4.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","3","1"
"210393","墨田区","オーベルアーバンツ両国","墨田区緑一丁目6番4","大成有楽不動産株式会社 代表取締役社長　浜中　裕之","2284.56","地上14階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.81","8.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","あり","2","3","1","3","1"
"210139","練馬区","Brillia City 石神井公園 ATLAS 1号棟","練馬区上石神井3-19-1","石神井公園団地マンション建替組合理事長　黒河内 剛","8109.13","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.85","7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210140","練馬区","Brillia City 石神井公園 ATLAS 2号棟","練馬区上石神井3-19-2","石神井公園団地マンション建替組合理事長　黒河内 剛","8938.64","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.79","10.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210141","練馬区","Brillia City 石神井公園 ATLAS 3号棟","練馬区上石神井3-19-3","石神井公園団地マンション建替組合理事長　黒河内 剛","9891.59","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.8","11.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210142","練馬区","Brillia City 石神井公園 ATLAS 4号棟","練馬区上石神井3-19-4","石神井公園団地マンション建替組合理事長　黒河内 剛","9923.1","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.85","9.7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210143","練馬区","Brillia City 石神井公園 ATLAS 5号棟","練馬区上石神井3-19-5","石神井公園団地マンション建替組合理事長　黒河内 剛","9546.82","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.86","11.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210144","練馬区","Brillia City 石神井公園 ATLAS 6号棟","練馬区上石神井3-19-6","石神井公園団地マンション建替組合理事長　黒河内 剛","8201.75","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.82","10.9","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210145","練馬区","Brillia City 石神井公園 ATLAS 7号棟","練馬区上石神井3-19-7","石神井公園団地マンション建替組合理事長　黒河内 剛","9938.29","地上8階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.84","10.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"210146","練馬区","Brillia City 石神井公園 ATLAS 8号棟","練馬区上石神井3-19-8","石神井公園団地マンション建替組合理事長　黒河内 剛","3783.85","地上7階、地下0階、RC造","計画書（完了時）","2023-06-26","分譲住宅","0.8","10","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
